city,mask,active_count,active_ids,existing_count,candidate_count,avg_cost,avg_distance,expected_breach,coverage,monthly_fixed_total,fitout_total,p95_distance
Hyderabad,1619,6,HYD-01|HYD-02|HYD-05|CS-06|CS-09|CS-10,3,3,85.98410591,2.52648425,0.34257317,0.58498462,960900.00000000,6240000.00000000,5.37758350
Hyderabad,1620,5,HYD-03|HYD-05|CS-06|CS-09|CS-10,2,3,82.99448519,2.68712521,0.34307972,0.55564790,819300.00000000,6240000.00000000,6.06235552
Hyderabad,1621,6,HYD-01|HYD-03|HYD-05|CS-06|CS-09|CS-10,3,3,83.59177055,2.43514228,0.30329135,0.60851815,941200.00000000,6240000.00000000,5.37758350
Hyderabad,1622,6,HYD-02|HYD-03|HYD-05|CS-06|CS-09|CS-10,3,3,84.05167040,2.46837831,0.30979705,0.61362145,942300.00000000,6240000.00000000,5.90471363
Hyderabad,1623,7,HYD-01|HYD-02|HYD-03|HYD-05|CS-06|CS-09|CS-10,4,3,84.64895576,2.21639490,0.27000871,0.66649170,1064200.00000000,6240000.00000000,5.37758350
Hyderabad,1624,5,HYD-04|HYD-05|CS-06|CS-09|CS-10,2,3,88.04589389,3.10067630,0.41379827,0.53125410,820500.00000000,6240000.00000000,7.10986328
Hyderabad,1625,6,HYD-01|HYD-04|HYD-05|CS-06|CS-09|CS-10,3,3,89.77906031,2.92394876,0.39431304,0.53600747,942400.00000000,6240000.00000000,7.10986328
Hyderabad,1626,6,HYD-02|HYD-04|HYD-05|CS-06|CS-09|CS-10,3,3,86.00280553,2.57939267,0.34776500,0.59140020,943500.00000000,6240000.00000000,5.84236431
Hyderabad,1627,7,HYD-01|HYD-02|HYD-04|HYD-05|CS-06|CS-09|CS-10,4,3,87.73597195,2.40266490,0.32827979,0.59615357,1065400.00000000,6240000.00000000,5.37758350
Hyderabad,1628,6,HYD-03|HYD-04|HYD-05|CS-06|CS-09|CS-10,3,3,83.60948630,2.48796391,0.30847058,0.61493373,923800.00000000,6240000.00000000,5.98841190
Hyderabad,1629,7,HYD-01|HYD-03|HYD-04|HYD-05|CS-06|CS-09|CS-10,4,3,85.34363659,2.31132269,0.28899801,0.61968709,1045700.00000000,6240000.00000000,5.37758350
Hyderabad,1630,7,HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-09|CS-10,4,3,84.66667151,2.26921678,0.27518794,0.67290728,1046800.00000000,6240000.00000000,5.84236431
Hyderabad,1631,8,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-09|CS-10,5,3,86.40082180,2.09257579,0.25571534,0.67766064,1168700.00000000,6240000.00000000,5.37758350
Hyderabad,1632,4,HYD-06|CS-06|CS-09|CS-10,1,3,81.77017276,2.87066913,0.34848291,0.56544625,727700.00000000,6240000.00000000,7.10986328
Hyderabad,1633,5,HYD-01|HYD-06|CS-06|CS-09|CS-10,2,3,83.44228339,2.71487474,0.32207805,0.61487541,849600.00000000,6240000.00000000,7.10986328
Hyderabad,1634,5,HYD-02|HYD-06|CS-06|CS-09|CS-10,2,3,79.75420498,2.35205364,0.28273109,0.62559235,850700.00000000,6240000.00000000,4.94898081
Hyderabad,1635,6,HYD-01|HYD-02|HYD-06|CS-06|CS-09|CS-10,3,3,81.42631561,2.19625950,0.25632623,0.67502151,972600.00000000,6240000.00000000,4.94898081
Hyderabad,1636,5,HYD-03|HYD-06|CS-06|CS-09|CS-10,2,3,77.47976047,2.26977611,0.24526389,0.64912588,831000.00000000,6240000.00000000,4.72627020
Hyderabad,1637,6,HYD-01|HYD-03|HYD-06|CS-06|CS-09|CS-10,3,3,79.15187110,2.11398196,0.21885902,0.69855504,952900.00000000,6240000.00000000,4.72627020
Hyderabad,1638,6,HYD-02|HYD-03|HYD-06|CS-06|CS-09|CS-10,3,3,78.53694569,2.05102921,0.21198125,0.70709943,954000.00000000,6240000.00000000,4.72627020
Hyderabad,1639,7,HYD-01|HYD-02|HYD-03|HYD-06|CS-06|CS-09|CS-10,4,3,80.20905631,1.89523470,0.18557636,0.75652859,1075900.00000000,6240000.00000000,4.72627020
Hyderabad,1640,5,HYD-04|HYD-06|CS-06|CS-09|CS-10,2,3,82.61839351,2.69372272,0.31646433,0.62473208,832200.00000000,6240000.00000000,7.10986328
Hyderabad,1641,6,HYD-01|HYD-04|HYD-06|CS-06|CS-09|CS-10,3,3,85.19427784,2.59106374,0.30778700,0.62604436,954100.00000000,6240000.00000000,7.10986328
Hyderabad,1642,6,HYD-02|HYD-04|HYD-06|CS-06|CS-09|CS-10,3,3,80.60242573,2.17510724,0.25071251,0.68487818,955200.00000000,6240000.00000000,4.94898081
Hyderabad,1643,7,HYD-01|HYD-02|HYD-04|HYD-06|CS-06|CS-09|CS-10,4,3,83.17831006,2.07244825,0.24203514,0.68619046,1077100.00000000,6240000.00000000,4.94898081
Hyderabad,1644,6,HYD-03|HYD-04|HYD-06|CS-06|CS-09|CS-10,3,3,78.32798122,2.09282970,0.21324532,0.70841171,935500.00000000,6240000.00000000,4.72627020
Hyderabad,1645,7,HYD-01|HYD-03|HYD-04|HYD-06|CS-06|CS-09|CS-10,4,3,80.90386555,1.99017096,0.20456797,0.70972398,1057400.00000000,6240000.00000000,4.72627020
Hyderabad,1646,7,HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-09|CS-10,4,3,79.38516644,1.87408257,0.17996268,0.76638526,1058500.00000000,6240000.00000000,4.72627020
Hyderabad,1647,8,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-09|CS-10,5,3,81.96105076,1.77142370,0.17128533,0.76769753,1180400.00000000,6240000.00000000,4.72627020
Hyderabad,1648,5,HYD-05|HYD-06|CS-06|CS-09|CS-10,2,3,81.12484307,2.62773204,0.29442227,0.63753408,819500.00000000,6240000.00000000,7.10986328
Hyderabad,1649,6,HYD-01|HYD-05|HYD-06|CS-06|CS-09|CS-10,3,3,82.79695370,2.47193766,0.26801741,0.68696324,941400.00000000,6240000.00000000,7.10986328
Hyderabad,1650,6,HYD-02|HYD-05|HYD-06|CS-06|CS-09|CS-10,3,3,79.10887530,2.10911655,0.22867046,0.69768018,942500.00000000,6240000.00000000,4.68857956
Hyderabad,1651,7,HYD-01|HYD-02|HYD-05|HYD-06|CS-06|CS-09|CS-10,4,3,80.78098593,1.95332229,0.20226558,0.74710934,1064400.00000000,6240000.00000000,4.68857956
Hyderabad,1652,6,HYD-03|HYD-05|HYD-06|CS-06|CS-09|CS-10,3,3,76.83443079,2.02683926,0.19120325,0.72121371,922800.00000000,6240000.00000000,3.96016812
Hyderabad,1653,7,HYD-01|HYD-03|HYD-05|HYD-06|CS-06|CS-09|CS-10,4,3,78.50654142,1.87104499,0.16479838,0.77064287,1044700.00000000,6240000.00000000,3.94915271
Hyderabad,1654,7,HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-09|CS-10,4,3,77.89161600,1.80809200,0.15792061,0.77918726,1045800.00000000,6240000.00000000,3.87416506
Hyderabad,1655,8,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-09|CS-10,5,3,79.56372663,1.65229762,0.13151571,0.82861642,1167700.00000000,6240000.00000000,3.83433247
Hyderabad,1656,6,HYD-04|HYD-05|HYD-06|CS-06|CS-09|CS-10,3,3,81.97306382,2.45078564,0.26240370,0.69681991,924000.00000000,6240000.00000000,7.10986328
Hyderabad,1657,7,HYD-01|HYD-04|HYD-05|HYD-06|CS-06|CS-09|CS-10,4,3,84.54894815,2.34812689,0.25372633,0.69813219,1045900.00000000,6240000.00000000,7.10986328
Hyderabad,1658,7,HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-09|CS-10,4,3,79.95709605,1.93217027,0.19665191,0.75696601,1047000.00000000,6240000.00000000,4.68857956
Hyderabad,1659,8,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-09|CS-10,5,3,82.53298037,1.82951128,0.18797454,0.75827829,1168900.00000000,6240000.00000000,4.68857956
Hyderabad,1660,7,HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-09|CS-10,4,3,77.68265154,1.84989274,0.15918469,0.78049954,1027300.00000000,6240000.00000000,3.94915271
Hyderabad,1661,8,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-09|CS-10,5,3,80.25853587,1.74723399,0.15050735,0.78181182,1149200.00000000,6240000.00000000,3.94915271
Hyderabad,1662,8,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-09|CS-10,5,3,78.73983675,1.63114560,0.12590204,0.83847309,1150300.00000000,6240000.00000000,3.83433247
Hyderabad,1663,9,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-09|CS-10,6,3,81.31572108,1.52848685,0.11722469,0.83978537,1272200.00000000,6240000.00000000,3.83433247
Hyderabad,1664,3,CS-07|CS-09|CS-10,0,3,84.15597041,3.25819016,0.44208413,0.44247117,620200.00000000,6100000.00000000,7.10986328
Hyderabad,1665,4,HYD-01|CS-07|CS-09|CS-10,1,3,85.57125165,3.08790350,0.41049987,0.49774726,742100.00000000,6100000.00000000,7.10986328
Hyderabad,1666,4,HYD-02|CS-07|CS-09|CS-10,1,3,82.11288204,2.73690629,0.37605092,0.50261727,743200.00000000,6100000.00000000,5.06053877
Hyderabad,1667,5,HYD-01|HYD-02|CS-07|CS-09|CS-10,2,3,83.52816329,2.56661987,0.34446660,0.55789336,865100.00000000,6100000.00000000,5.06043243
Hyderabad,1668,4,HYD-03|CS-07|CS-09|CS-10,1,3,79.71956282,2.64547801,0.33675647,0.52615080,723500.00000000,6100000.00000000,4.94184542
Hyderabad,1669,5,HYD-01|HYD-03|CS-07|CS-09|CS-10,2,3,81.13582794,2.47527766,0.30518484,0.58142688,845400.00000000,6100000.00000000,4.94184542
Hyderabad,1670,5,HYD-02|HYD-03|CS-07|CS-09|CS-10,2,3,80.77674803,2.42673063,0.30347380,0.58412435,846500.00000000,6100000.00000000,4.94184542
Hyderabad,1671,6,HYD-01|HYD-02|HYD-03|CS-07|CS-09|CS-10,3,3,82.19301315,2.25653052,0.27190217,0.63940043,968400.00000000,6100000.00000000,4.94184542
Hyderabad,1672,4,HYD-04|CS-07|CS-09|CS-10,1,3,84.07777337,3.02856708,0.39147627,0.51906449,724700.00000000,6100000.00000000,7.10986328
Hyderabad,1673,5,HYD-01|HYD-04|CS-07|CS-09|CS-10,2,3,86.49007048,2.91631722,0.37958390,0.52381786,846600.00000000,6100000.00000000,7.10986328
Hyderabad,1674,5,HYD-02|HYD-04|CS-07|CS-09|CS-10,2,3,82.03468501,2.50728321,0.32544297,0.57921059,847700.00000000,6100000.00000000,5.00687790
Hyderabad,1675,6,HYD-01|HYD-02|HYD-04|CS-07|CS-09|CS-10,3,3,84.44698212,2.39503336,0.31355062,0.58396396,969600.00000000,6100000.00000000,5.00644970
Hyderabad,1676,5,HYD-03|HYD-04|CS-07|CS-09|CS-10,2,3,79.64136578,2.41585469,0.28614861,0.60274412,828000.00000000,6100000.00000000,4.76679993
Hyderabad,1677,6,HYD-01|HYD-03|HYD-04|CS-07|CS-09|CS-10,3,3,82.05464676,2.30369139,0.27426884,0.60749748,949900.00000000,6100000.00000000,4.76679993
Hyderabad,1678,6,HYD-02|HYD-03|HYD-04|CS-07|CS-09|CS-10,3,3,80.69855099,2.19710732,0.25286594,0.66071767,951000.00000000,6100000.00000000,4.76679993
Hyderabad,1679,7,HYD-01|HYD-02|HYD-03|HYD-04|CS-07|CS-09|CS-10,4,3,83.11183197,2.08494425,0.24098620,0.66547104,1072900.00000000,6100000.00000000,4.76679993
Hyderabad,1680,4,HYD-05|CS-07|CS-09|CS-10,1,3,83.51064072,3.01525331,0.38802350,0.51455900,712000.00000000,6100000.00000000,7.10986328
Hyderabad,1681,5,HYD-01|HYD-05|CS-07|CS-09|CS-10,2,3,84.92592197,2.84496665,0.35643923,0.56983509,833900.00000000,6100000.00000000,7.10986328
Hyderabad,1682,5,HYD-02|HYD-05|CS-07|CS-09|CS-10,2,3,81.46755236,2.49396944,0.32199028,0.57470510,835000.00000000,6100000.00000000,4.96674395
Hyderabad,1683,6,HYD-01|HYD-02|HYD-05|CS-07|CS-09|CS-10,3,3,82.88283361,2.32368302,0.29040599,0.62998119,956900.00000000,6100000.00000000,4.96558475
Hyderabad,1684,5,HYD-03|HYD-05|CS-07|CS-09|CS-10,2,3,79.07423313,2.40254092,0.28269586,0.59823863,815300.00000000,6100000.00000000,4.67062330
Hyderabad,1685,6,HYD-01|HYD-03|HYD-05|CS-07|CS-09|CS-10,3,3,80.49049825,2.23234081,0.25112417,0.65351472,937200.00000000,6100000.00000000,4.64869738
Hyderabad,1686,6,HYD-02|HYD-03|HYD-05|CS-07|CS-09|CS-10,3,3,80.13141834,2.18379378,0.24941318,0.65621218,938300.00000000,6100000.00000000,4.67062330
Hyderabad,1687,7,HYD-01|HYD-02|HYD-03|HYD-05|CS-07|CS-09|CS-10,4,3,81.54768346,2.01359344,0.21784155,0.71148827,1060200.00000000,6100000.00000000,4.64869738
Hyderabad,1688,5,HYD-04|HYD-05|CS-07|CS-09|CS-10,2,3,83.43244368,2.78562999,0.33741561,0.59115233,816500.00000000,6100000.00000000,7.10986328
Hyderabad,1689,6,HYD-01|HYD-04|HYD-05|CS-07|CS-09|CS-10,3,3,85.84474079,2.67338014,0.32552323,0.59590569,938400.00000000,6100000.00000000,7.10986328
Hyderabad,1690,6,HYD-02|HYD-04|HYD-05|CS-07|CS-09|CS-10,3,3,81.38935532,2.26434636,0.27138233,0.65129843,939500.00000000,6100000.00000000,4.85367060
Hyderabad,1691,7,HYD-01|HYD-02|HYD-04|HYD-05|CS-07|CS-09|CS-10,4,3,83.80165243,2.15209651,0.25948998,0.65605179,1061400.00000000,6100000.00000000,4.85287189
Hyderabad,1692,6,HYD-03|HYD-04|HYD-05|CS-07|CS-09|CS-10,3,3,78.99603609,2.17291784,0.23208794,0.67483196,919800.00000000,6100000.00000000,4.43023777
Hyderabad,1693,7,HYD-01|HYD-03|HYD-04|HYD-05|CS-07|CS-09|CS-10,4,3,81.40931707,2.06075430,0.22020820,0.67958532,1041700.00000000,6100000.00000000,4.34677410
Hyderabad,1694,7,HYD-02|HYD-03|HYD-04|HYD-05|CS-07|CS-09|CS-10,4,3,80.05322130,1.95417047,0.19880530,0.73280551,1042800.00000000,6100000.00000000,4.42962408
Hyderabad,1695,8,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|CS-07|CS-09|CS-10,5,3,82.46650228,1.84200716,0.18692556,0.73755887,1164700.00000000,6100000.00000000,4.33850670
Hyderabad,1696,4,HYD-06|CS-07|CS-09|CS-10,1,3,82.61756339,2.90761328,0.37199715,0.53559920,723700.00000000,6100000.00000000,7.10986328
Hyderabad,1697,5,HYD-01|HYD-06|CS-07|CS-09|CS-10,2,3,84.20230838,2.74726081,0.34374368,0.58743420,845600.00000000,6100000.00000000,7.10986328
Hyderabad,1698,5,HYD-02|HYD-06|CS-07|CS-09|CS-10,2,3,80.60159562,2.38899803,0.30624533,0.59574530,846700.00000000,6100000.00000000,5.03143072
Hyderabad,1699,6,HYD-01|HYD-02|HYD-06|CS-07|CS-09|CS-10,3,3,82.18634060,2.22864509,0.27799189,0.64758030,968600.00000000,6100000.00000000,5.03143072
Hyderabad,1700,5,HYD-03|HYD-06|CS-07|CS-09|CS-10,2,3,78.32715111,2.30672050,0.26877812,0.61927883,827000.00000000,6100000.00000000,4.94184542
Hyderabad,1701,6,HYD-01|HYD-03|HYD-06|CS-07|CS-09|CS-10,3,3,79.91189609,2.14636779,0.24052471,0.67111383,948900.00000000,6100000.00000000,4.94184542
Hyderabad,1702,6,HYD-02|HYD-03|HYD-06|CS-07|CS-09|CS-10,3,3,79.38433632,2.08797336,0.23549548,0.67725238,950000.00000000,6100000.00000000,4.94184542
Hyderabad,1703,7,HYD-01|HYD-02|HYD-03|HYD-06|CS-07|CS-09|CS-10,4,3,80.96908131,1.92762077,0.20724204,0.72908738,1071900.00000000,6100000.00000000,4.94184542
Hyderabad,1704,5,HYD-04|HYD-06|CS-07|CS-09|CS-10,2,3,82.54524287,2.67833328,0.32150507,0.61219253,828200.00000000,6100000.00000000,7.10986328
Hyderabad,1705,6,HYD-01|HYD-04|HYD-06|CS-07|CS-09|CS-10,3,3,85.12112720,2.57567453,0.31282774,0.61350480,950100.00000000,6100000.00000000,7.10986328
Hyderabad,1706,6,HYD-02|HYD-04|HYD-06|CS-07|CS-09|CS-10,3,3,80.52927510,2.15971804,0.25575328,0.67233863,951200.00000000,6100000.00000000,4.95064306
Hyderabad,1707,7,HYD-01|HYD-02|HYD-04|HYD-06|CS-07|CS-09|CS-10,4,3,83.10515943,2.05705905,0.24707592,0.67365090,1073100.00000000,6100000.00000000,4.95064306
Hyderabad,1708,6,HYD-03|HYD-04|HYD-06|CS-07|CS-09|CS-10,3,3,78.25483059,2.07744050,0.21828607,0.69587215,931500.00000000,6100000.00000000,4.76679993
Hyderabad,1709,7,HYD-01|HYD-03|HYD-04|HYD-06|CS-07|CS-09|CS-10,4,3,80.83071492,1.97478151,0.20960870,0.69718443,1053400.00000000,6100000.00000000,4.76679993
Hyderabad,1710,7,HYD-02|HYD-03|HYD-04|HYD-06|CS-07|CS-09|CS-10,4,3,79.31201580,1.85869324,0.18500343,0.75384571,1054500.00000000,6100000.00000000,4.76679993
Hyderabad,1711,8,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-07|CS-09|CS-10,5,3,81.88790013,1.75603437,0.17632607,0.75515798,1176400.00000000,6100000.00000000,4.76679993
Hyderabad,1712,5,HYD-05|HYD-06|CS-07|CS-09|CS-10,2,3,81.97223371,2.66467667,0.31793651,0.60768704,815500.00000000,6100000.00000000,7.10986328
Hyderabad,1713,6,HYD-01|HYD-05|HYD-06|CS-07|CS-09|CS-10,3,3,83.55697869,2.50432372,0.28968307,0.65952204,937400.00000000,6100000.00000000,7.10986328
Hyderabad,1714,6,HYD-02|HYD-05|HYD-06|CS-07|CS-09|CS-10,3,3,79.95626593,2.14606118,0.25218469,0.66783314,938500.00000000,6100000.00000000,4.89792728
Hyderabad,1715,7,HYD-01|HYD-02|HYD-05|HYD-06|CS-07|CS-09|CS-10,4,3,81.54101092,1.98570848,0.22393127,0.71966814,1060400.00000000,6100000.00000000,4.89792728
Hyderabad,1716,6,HYD-03|HYD-05|HYD-06|CS-07|CS-09|CS-10,3,3,77.68182143,2.06378365,0.21471748,0.69136667,918800.00000000,6100000.00000000,4.64567137
Hyderabad,1717,7,HYD-01|HYD-03|HYD-05|HYD-06|CS-07|CS-09|CS-10,4,3,79.26656641,1.90343094,0.18646406,0.74320167,1040700.00000000,6100000.00000000,4.64567137
Hyderabad,1718,7,HYD-02|HYD-03|HYD-05|HYD-06|CS-07|CS-09|CS-10,4,3,78.73900664,1.84503651,0.18143483,0.74934022,1041800.00000000,6100000.00000000,4.64567137
Hyderabad,1719,8,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-07|CS-09|CS-10,5,3,80.32375162,1.68468356,0.15318140,0.80117522,1163700.00000000,6100000.00000000,4.64567137
Hyderabad,1720,6,HYD-04|HYD-05|HYD-06|CS-07|CS-09|CS-10,3,3,81.89991319,2.43539619,0.26744446,0.68428036,920000.00000000,6100000.00000000,7.10986328
Hyderabad,1721,7,HYD-01|HYD-04|HYD-05|HYD-06|CS-07|CS-09|CS-10,4,3,84.47579752,2.33273745,0.25876710,0.68559264,1041900.00000000,6100000.00000000,7.10986328
Hyderabad,1722,7,HYD-02|HYD-04|HYD-05|HYD-06|CS-07|CS-09|CS-10,4,3,79.88394541,1.91678083,0.20169264,0.74442646,1043000.00000000,6100000.00000000,4.72167110
Hyderabad,1723,8,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-07|CS-09|CS-10,5,3,82.45982974,1.81412196,0.19301528,0.74573874,1164900.00000000,6100000.00000000,4.72167110
Hyderabad,1724,7,HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-09|CS-10,4,3,77.60950090,1.83450341,0.16422543,0.76795999,1023300.00000000,6100000.00000000,4.12451553
Hyderabad,1725,8,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-09|CS-10,5,3,80.18538523,1.73184454,0.15554807,0.76927227,1145200.00000000,6100000.00000000,4.12451553
Hyderabad,1726,8,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-09|CS-10,5,3,78.66668611,1.61575615,0.13094279,0.82593354,1146300.00000000,6100000.00000000,4.00831366
Hyderabad,1727,9,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-09|CS-10,6,3,81.24257044,1.51309741,0.12226541,0.82724582,1268200.00000000,6100000.00000000,4.00831366
Hyderabad,1728,4,CS-06|CS-07|CS-09|CS-10,0,4,84.43399219,2.98224282,0.37926233,0.52757972,760600.00000000,7820000.00000000,7.10986328
Hyderabad,1729,5,HYD-01|CS-06|CS-07|CS-09|CS-10,1,4,85.94058473,2.81676126,0.34960049,0.58044997,882500.00000000,7820000.00000000,7.10986328
Hyderabad,1730,5,HYD-02|CS-06|CS-07|CS-09|CS-10,1,4,82.39090383,2.46095896,0.31322908,0.58772582,883600.00000000,7820000.00000000,5.00646019
Hyderabad,1731,6,HYD-01|HYD-02|CS-06|CS-07|CS-09|CS-10,2,4,83.89749637,2.29547763,0.28356722,0.64059607,1005500.00000000,7820000.00000000,5.00587749
Hyderabad,1732,5,HYD-03|CS-06|CS-07|CS-09|CS-10,1,4,79.99758460,2.36953068,0.27393463,0.61125935,863900.00000000,7820000.00000000,4.72701359
Hyderabad,1733,6,HYD-01|HYD-03|CS-06|CS-07|CS-09|CS-10,2,4,81.50516101,2.20413542,0.24428543,0.66412959,985800.00000000,7820000.00000000,4.72627020
Hyderabad,1734,6,HYD-02|HYD-03|CS-06|CS-07|CS-09|CS-10,2,4,81.05476981,2.15078330,0.24065201,0.66923290,986900.00000000,7820000.00000000,4.72701359
Hyderabad,1735,7,HYD-01|HYD-02|HYD-03|CS-06|CS-07|CS-09|CS-10,3,4,82.56234622,1.98538840,0.21100280,0.72210315,1108800.00000000,7820000.00000000,4.72627020
Hyderabad,1736,5,HYD-04|CS-06|CS-07|CS-09|CS-10,1,4,85.28028207,2.80520034,0.34720179,0.58686555,865100.00000000,7820000.00000000,7.10986328
Hyderabad,1737,6,HYD-01|HYD-04|CS-06|CS-07|CS-09|CS-10,2,4,87.69257918,2.69295049,0.33530945,0.59161891,987000.00000000,7820000.00000000,7.10986328
Hyderabad,1738,6,HYD-02|HYD-04|CS-06|CS-07|CS-09|CS-10,2,4,83.23719371,2.28391647,0.28116855,0.64701165,988100.00000000,7820000.00000000,5.00646019
Hyderabad,1739,7,HYD-01|HYD-02|HYD-04|CS-06|CS-07|CS-09|CS-10,3,4,85.64949082,2.17166686,0.26927620,0.65176501,1110000.00000000,7820000.00000000,5.00587749
Hyderabad,1740,6,HYD-03|HYD-04|CS-06|CS-07|CS-09|CS-10,2,4,80.84387448,2.19248796,0.24187413,0.67054518,968400.00000000,7820000.00000000,4.72701359
Hyderabad,1741,7,HYD-01|HYD-03|HYD-04|CS-06|CS-07|CS-09|CS-10,3,4,83.25715546,2.08032465,0.22999439,0.67529854,1090300.00000000,7820000.00000000,4.72627020
Hyderabad,1742,7,HYD-02|HYD-03|HYD-04|CS-06|CS-07|CS-09|CS-10,3,4,81.90105969,1.97374082,0.20859149,0.72851873,1091400.00000000,7820000.00000000,4.72701359
Hyderabad,1743,8,HYD-01|HYD-02|HYD-03|HYD-04|CS-06|CS-07|CS-09|CS-10,4,4,84.31434067,1.86157751,0.19671176,0.73327209,1213300.00000000,7820000.00000000,4.72627020
Hyderabad,1744,5,HYD-05|CS-06|CS-07|CS-09|CS-10,1,4,83.78866251,2.73930573,0.32520172,0.59966756,852400.00000000,7820000.00000000,7.10986328
Hyderabad,1745,6,HYD-01|HYD-05|CS-06|CS-07|CS-09|CS-10,2,4,85.29525504,2.57382441,0.29553986,0.65253780,974300.00000000,7820000.00000000,7.10986328
Hyderabad,1746,6,HYD-02|HYD-05|CS-06|CS-07|CS-09|CS-10,2,4,81.74557415,2.21802211,0.25916845,0.65981366,975400.00000000,7820000.00000000,4.84661913
Hyderabad,1747,7,HYD-01|HYD-02|HYD-05|CS-06|CS-07|CS-09|CS-10,3,4,83.25216668,2.05254078,0.22950660,0.71268390,1097300.00000000,7820000.00000000,4.84447908
Hyderabad,1748,6,HYD-03|HYD-05|CS-06|CS-07|CS-09|CS-10,2,4,79.35225492,2.12659335,0.21987401,0.68334719,955700.00000000,7820000.00000000,4.33616304
Hyderabad,1749,7,HYD-01|HYD-03|HYD-05|CS-06|CS-07|CS-09|CS-10,3,4,80.85983133,1.96119845,0.19022481,0.73621743,1077600.00000000,7820000.00000000,4.22763491
Hyderabad,1750,7,HYD-02|HYD-03|HYD-05|CS-06|CS-07|CS-09|CS-10,3,4,80.40944013,1.90784609,0.18659137,0.74132074,1078700.00000000,7820000.00000000,4.32851744
Hyderabad,1751,8,HYD-01|HYD-02|HYD-03|HYD-05|CS-06|CS-07|CS-09|CS-10,4,4,81.91701654,1.74245143,0.15694216,0.79419098,1200600.00000000,7820000.00000000,4.20025730
Hyderabad,1752,6,HYD-04|HYD-05|CS-06|CS-07|CS-09|CS-10,2,4,84.63495238,2.56226325,0.29314119,0.65895338,956900.00000000,7820000.00000000,7.10986328
Hyderabad,1753,7,HYD-01|HYD-04|HYD-05|CS-06|CS-07|CS-09|CS-10,3,4,87.04724949,2.45001364,0.28124881,0.66370675,1078800.00000000,7820000.00000000,7.10986328
Hyderabad,1754,7,HYD-02|HYD-04|HYD-05|CS-06|CS-07|CS-09|CS-10,3,4,82.59186402,2.04097962,0.22710791,0.71909949,1079900.00000000,7820000.00000000,4.84661913
Hyderabad,1755,8,HYD-01|HYD-02|HYD-04|HYD-05|CS-06|CS-07|CS-09|CS-10,4,4,85.00416113,1.92872989,0.21521556,0.72385285,1201800.00000000,7820000.00000000,4.84447908
Hyderabad,1756,7,HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-09|CS-10,3,4,80.19854479,1.94955111,0.18781351,0.74263301,1060200.00000000,7820000.00000000,4.33616304
Hyderabad,1757,8,HYD-01|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-09|CS-10,4,4,82.61182577,1.83738756,0.17593375,0.74738638,1182100.00000000,7820000.00000000,4.22763491
Hyderabad,1758,8,HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-09|CS-10,4,4,81.25573000,1.73080385,0.15453085,0.80060656,1183200.00000000,7820000.00000000,4.32851744
Hyderabad,1759,9,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-09|CS-10,5,4,83.66901099,1.61864042,0.14265113,0.80535993,1305100.00000000,7820000.00000000,4.20025730
Hyderabad,1760,5,HYD-06|CS-06|CS-07|CS-09|CS-10,1,4,82.89953083,2.63191295,0.30924919,0.62070776,864100.00000000,7820000.00000000,7.10986328
Hyderabad,1761,6,HYD-01|HYD-06|CS-06|CS-07|CS-09|CS-10,2,4,84.57164145,2.47611856,0.28284433,0.67013691,986000.00000000,7820000.00000000,7.10986328
Hyderabad,1762,6,HYD-02|HYD-06|CS-06|CS-07|CS-09|CS-10,2,4,80.88356305,2.11329746,0.24349739,0.68085386,987100.00000000,7820000.00000000,4.94898081
Hyderabad,1763,7,HYD-01|HYD-02|HYD-06|CS-06|CS-07|CS-09|CS-10,3,4,82.55567368,1.95750308,0.21709251,0.73028301,1109000.00000000,7820000.00000000,4.94898081
