fixed_cost_factor,city,active_ids,avg_cost,economic_cost,expected_breach,coverage,fitout
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-13|CS-15,91.27249977,95.95908949,0.15955114,0.85996470,3250000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-13|CS-15,100.94129487,105.62788459,0.15955114,0.85996470,3250000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-12|CS-13|CS-15,66.15738406,70.75745213,0.26537949,0.79829206,3190000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-12|CS-13|CS-15,73.58094218,78.18101024,0.26537949,0.79829206,3190000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-12|CS-13|CS-15,81.00450030,85.60456836,0.26537949,0.79829206,3190000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-12|CS-13|CS-15,88.42805841,93.02812648,0.26537949,0.79829206,3190000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-12|CS-13|CS-15,95.85161653,100.45168459,0.26537949,0.79829206,3190000.00000000
0.00000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-12|CS-13|CS-15,64.50922230,69.10929036,0.24314606,0.80929762,3190000.00000000
0.50000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-12|CS-13|CS-15,71.88086742,76.48093549,0.24314606,0.80929762,3190000.00000000
1.00000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-12|CS-13|CS-15,79.25251254,83.85258061,0.24314606,0.80929762,3190000.00000000
1.50000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-12|CS-13|CS-15,86.62415767,91.22422573,0.24314606,0.80929762,3190000.00000000
2.00000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-12|CS-13|CS-15,93.99580279,98.59587085,0.24314606,0.80929762,3190000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-12|CS-13|CS-15,60.90281979,65.50288785,0.15443243,0.90946374,3190000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-12|CS-13|CS-15,69.49182462,74.09189268,0.15443243,0.90946374,3190000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-12|CS-13|CS-15,78.08082944,82.68089751,0.15443243,0.90946374,3190000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-12|CS-13|CS-15,86.66983427,91.26990234,0.15443243,0.90946374,3190000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-12|CS-13|CS-15,95.25883910,99.85890716,0.15443243,0.90946374,3190000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-12|CS-13|CS-15,66.96614067,71.56620874,0.25819787,0.79689041,3190000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-12|CS-13|CS-15,75.46948906,80.06955713,0.25819787,0.79689041,3190000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-12|CS-13|CS-15,83.97283745,88.57290551,0.25819787,0.79689041,3190000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-12|CS-13|CS-15,92.47618584,97.07625390,0.25819787,0.79689041,3190000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-12|CS-13|CS-15,100.97953423,105.57960229,0.25819787,0.79689041,3190000.00000000
0.00000000,Jaipur,JAI-01|JAI-03|JAI-04|JAI-05|CS-12|CS-13|CS-15,65.32814285,69.92821092,0.23602366,0.80789597,3190000.00000000
0.50000000,Jaipur,JAI-01|JAI-03|JAI-04|JAI-05|CS-12|CS-13|CS-15,73.77957825,78.37964631,0.23602366,0.80789597,3190000.00000000
1.00000000,Jaipur,JAI-01|JAI-03|JAI-04|JAI-05|CS-12|CS-13|CS-15,82.23101364,86.83108171,0.23602366,0.80789597,3190000.00000000
1.50000000,Jaipur,JAI-01|JAI-03|JAI-04|JAI-05|CS-12|CS-13|CS-15,90.68244904,95.28251710,0.23602366,0.80789597,3190000.00000000
2.00000000,Jaipur,JAI-01|JAI-03|JAI-04|JAI-05|CS-12|CS-13|CS-15,99.13388443,103.73395249,0.23602366,0.80789597,3190000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-13|CS-15,61.72174034,66.32180841,0.14731006,0.90806209,3190000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-13|CS-15,71.39053544,75.99060351,0.14731006,0.90806209,3190000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-13|CS-15,81.05933054,85.65939861,0.14731006,0.90806209,3190000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-13|CS-15,90.72812564,95.32819370,0.14731006,0.90806209,3190000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-13|CS-15,100.39692074,104.99698880,0.14731006,0.90806209,3190000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-11|CS-12|CS-13|CS-15,65.92821863,72.31640092,0.21969353,0.81747391,4430000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-11|CS-12|CS-13|CS-15,74.56913645,80.95731875,0.21969353,0.81747391,4430000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-11|CS-12|CS-13|CS-15,83.21005427,89.59823657,0.21969353,0.81747391,4430000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-11|CS-12|CS-13|CS-15,91.85097209,98.23915439,0.21969353,0.81747391,4430000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-11|CS-12|CS-13|CS-15,100.49188992,106.88007221,0.21969353,0.81747391,4430000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-04|CS-11|CS-12|CS-13|CS-15,67.71384834,74.10203063,0.25433999,0.77565800,4430000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-04|CS-11|CS-12|CS-13|CS-15,76.21719673,82.60537902,0.25433999,0.77565800,4430000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-04|CS-11|CS-12|CS-13|CS-15,84.72054511,91.10872741,0.25433999,0.77565800,4430000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-04|CS-11|CS-12|CS-13|CS-15,93.22389350,99.61207580,0.25433999,0.77565800,4430000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-04|CS-11|CS-12|CS-13|CS-15,101.72724189,108.11542419,0.25433999,0.77565800,4430000.00000000
0.00000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,64.28005687,70.66823916,0.19746011,0.82847947,4430000.00000000
0.50000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,72.86906169,79.25724399,0.19746011,0.82847947,4430000.00000000
1.00000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,81.45806652,87.84624882,0.19746011,0.82847947,4430000.00000000
1.50000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,90.04707135,96.43525364,0.19746011,0.82847947,4430000.00000000
2.00000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,98.63607618,105.02425847,0.19746011,0.82847947,4430000.00000000
0.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,64.15389138,70.54207367,0.19569954,0.83551368,4430000.00000000
0.50000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,72.70915276,79.09733506,0.19569954,0.83551368,4430000.00000000
1.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,81.26441414,87.65259644,0.19569954,0.83551368,4430000.00000000
1.50000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,89.81967553,96.20785782,0.19569954,0.83551368,4430000.00000000
2.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,98.37493691,104.76311920,0.19569954,0.83551368,4430000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,60.67365435,67.06183665,0.10874651,0.92864559,4430000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,70.48001889,76.86820118,0.10874651,0.92864559,4430000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,80.28638342,86.67456572,0.10874651,0.92864559,4430000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,90.09274795,96.48093025,0.10874651,0.92864559,4430000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-13|CS-15,99.89911249,106.28729478,0.10874651,0.92864559,4430000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-13|CS-15,66.73697524,73.12515753,0.21251193,0.81607226,4430000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-13|CS-15,76.45768333,82.84586563,0.21251193,0.81607226,4430000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-13|CS-15,86.17839143,92.56657372,0.21251193,0.81607226,4430000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-13|CS-15,95.89909952,102.28728181,0.21251193,0.81607226,4430000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-13|CS-15,105.61980761,112.00798991,0.21251193,0.81607226,4430000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,68.53276889,74.92095119,0.24721761,0.77425635,4430000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,78.11590755,84.50408985,0.24721761,0.77425635,4430000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,87.69904621,94.08722851,0.24721761,0.77425635,4430000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,97.28218487,103.67036717,0.24721761,0.77425635,4430000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,106.86532353,113.25350583,0.24721761,0.77425635,4430000.00000000
0.00000000,Jaipur,JAI-01|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,65.09897742,71.48715972,0.19033772,0.82707782,4430000.00000000
0.50000000,Jaipur,JAI-01|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,74.76777252,81.15595481,0.19033772,0.82707782,4430000.00000000
1.00000000,Jaipur,JAI-01|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,84.43656762,90.82474991,0.19033772,0.82707782,4430000.00000000
1.50000000,Jaipur,JAI-01|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,94.10536272,100.49354501,0.19033772,0.82707782,4430000.00000000
2.00000000,Jaipur,JAI-01|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,103.77415782,110.16234011,0.19033772,0.82707782,4430000.00000000
0.00000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,64.97281193,71.36099423,0.18857716,0.83411203,4430000.00000000
0.50000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,74.60786359,80.99604588,0.18857716,0.83411203,4430000.00000000
1.00000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,84.24291524,90.63109754,0.18857716,0.83411203,4430000.00000000
1.50000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,93.87796689,100.26614919,0.18857716,0.83411203,4430000.00000000
2.00000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,103.51301855,109.90120084,0.18857716,0.83411203,4430000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,61.49257491,67.88075720,0.10162412,0.92724394,4430000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,72.37872971,78.76691201,0.10162412,0.92724394,4430000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,83.26488452,89.65306681,0.10162412,0.92724394,4430000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,94.15103932,100.53922162,0.10162412,0.92724394,4430000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-13|CS-15,105.03719413,111.42537642,0.10162412,0.92724394,4430000.00000000
0.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-14|CS-15,62.76385702,67.29182371,0.20320441,0.82902455,3140000.00000000
0.50000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-14|CS-15,70.10175870,74.62972538,0.20320441,0.82902455,3140000.00000000
1.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-14|CS-15,77.43966038,81.96762706,0.20320441,0.82902455,3140000.00000000
1.50000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-14|CS-15,84.77756205,89.30552874,0.20320441,0.82902455,3140000.00000000
2.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-14|CS-15,92.11546373,96.64343041,0.20320441,0.82902455,3140000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-14|CS-15,64.27237516,68.80034185,0.20145974,0.82902455,3140000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-14|CS-15,72.86137999,77.38934667,0.20145974,0.82902455,3140000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-14|CS-15,81.45038482,85.97835150,0.20145974,0.82902455,3140000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-14|CS-15,90.03938965,94.56735633,0.20145974,0.82902455,3140000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-14|CS-15,98.62839447,103.15636116,0.20145974,0.82902455,3140000.00000000
0.00000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-14|CS-15,63.58277758,68.11074426,0.19608203,0.82762290,3140000.00000000
0.50000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-14|CS-15,72.00046953,76.52843621,0.19608203,0.82762290,3140000.00000000
1.00000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-14|CS-15,80.41816148,84.94612816,0.19608203,0.82762290,3140000.00000000
1.50000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-14|CS-15,88.83585342,93.36382011,0.19608203,0.82762290,3140000.00000000
2.00000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-14|CS-15,97.25354537,101.78151206,0.19608203,0.82762290,3140000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-14|CS-15,65.09129572,69.61926240,0.19433734,0.82762290,3140000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-14|CS-15,74.76009082,79.28805750,0.19433734,0.82762290,3140000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-14|CS-15,84.42888592,88.95685260,0.19433734,0.82762290,3140000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-14|CS-15,94.09768102,98.62564770,0.19433734,0.82762290,3140000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-11|CS-14|CS-15,103.76647611,108.29444280,0.19433734,0.82762290,3140000.00000000
0.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-12|CS-14|CS-15,63.88198709,68.32343212,0.22193474,0.81378809,3080000.00000000
0.50000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-12|CS-14|CS-15,71.21988877,75.66133380,0.22193474,0.81378809,3080000.00000000
1.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-12|CS-14|CS-15,78.55779045,82.99923547,0.22193474,0.81378809,3080000.00000000
1.50000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-12|CS-14|CS-15,85.89569212,90.33713715,0.22193474,0.81378809,3080000.00000000
2.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-12|CS-14|CS-15,93.23359380,97.67503883,0.22193474,0.81378809,3080000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-12|CS-14|CS-15,65.39050523,69.83195026,0.22019005,0.81378809,3080000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-12|CS-14|CS-15,73.97951006,78.42095508,0.22019005,0.81378809,3080000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-12|CS-14|CS-15,82.56851489,87.00995991,0.22019005,0.81378809,3080000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-12|CS-14|CS-15,91.15751971,95.59896474,0.22019005,0.81378809,3080000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-12|CS-14|CS-15,99.74652454,104.18796957,0.22019005,0.81378809,3080000.00000000
0.00000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-14|CS-15,64.70090765,69.14235267,0.21481234,0.81238644,3080000.00000000
0.50000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-14|CS-15,73.11859960,77.56004462,0.21481234,0.81238644,3080000.00000000
1.00000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-14|CS-15,81.53629154,85.97773657,0.21481234,0.81238644,3080000.00000000
1.50000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-14|CS-15,89.95398349,94.39542852,0.21481234,0.81238644,3080000.00000000
2.00000000,Jaipur,JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-14|CS-15,98.37167544,102.81312047,0.21481234,0.81238644,3080000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-14|CS-15,66.20942578,70.65087081,0.21306768,0.81238644,3080000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-14|CS-15,75.87822088,80.31966591,0.21306768,0.81238644,3080000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-14|CS-15,85.54701598,89.98846101,0.21306768,0.81238644,3080000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-14|CS-15,95.21581108,99.65725611,0.21306768,0.81238644,3080000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|JAI-05|CS-12|CS-14|CS-15,104.88460618,109.32605121,0.21306768,0.81238644,3080000.00000000
0.00000000,Jaipur,JAI-02|JAI-03|CS-11|CS-12|CS-14|CS-15,67.25234914,73.48190840,0.25625724,0.78513212,4320000.00000000
0.50000000,Jaipur,JAI-02|JAI-03|CS-11|CS-12|CS-14|CS-15,74.64216382,80.87172307,0.25625724,0.78513212,4320000.00000000
1.00000000,Jaipur,JAI-02|JAI-03|CS-11|CS-12|CS-14|CS-15,82.03197849,88.26153774,0.25625724,0.78513212,4320000.00000000
1.50000000,Jaipur,JAI-02|JAI-03|CS-11|CS-12|CS-14|CS-15,89.42179316,95.65135242,0.25625724,0.78513212,4320000.00000000
2.00000000,Jaipur,JAI-02|JAI-03|CS-11|CS-12|CS-14|CS-15,96.81160783,103.04116709,0.25625724,0.78513212,4320000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-11|CS-12|CS-14|CS-15,68.75339987,74.98295913,0.25447977,0.78513212,4320000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-11|CS-12|CS-14|CS-15,77.39431769,83.62387695,0.25447977,0.78513212,4320000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-11|CS-12|CS-14|CS-15,86.03523551,92.26479477,0.25447977,0.78513212,4320000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-11|CS-12|CS-14|CS-15,94.67615334,100.90571259,0.25447977,0.78513212,4320000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|CS-11|CS-12|CS-14|CS-15,103.31707116,109.54663042,0.25447977,0.78513212,4320000.00000000
0.00000000,Jaipur,JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,65.59671997,71.82627923,0.23399100,0.79613767,4320000.00000000
0.50000000,Jaipur,JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,72.93462165,79.16418090,0.23399100,0.79613767,4320000.00000000
1.00000000,Jaipur,JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,80.27252332,86.50208258,0.23399100,0.79613767,4320000.00000000
1.50000000,Jaipur,JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,87.61042500,93.83998426,0.23399100,0.79613767,4320000.00000000
2.00000000,Jaipur,JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,94.94832668,101.17788593,0.23399100,0.79613767,4320000.00000000
0.00000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,67.10523811,73.33479737,0.23224631,0.79613767,4320000.00000000
0.50000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,75.69424293,81.92380219,0.23224631,0.79613767,4320000.00000000
1.00000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,84.28324776,90.51280702,0.23224631,0.79613767,4320000.00000000
1.50000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,92.87225259,99.10181185,0.23224631,0.79613767,4320000.00000000
2.00000000,Jaipur,JAI-01|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,101.46125742,107.69081668,0.23224631,0.79613767,4320000.00000000
0.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,61.99031746,68.21987672,0.14527738,0.89630379,4320000.00000000
0.50000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,70.54557884,76.77513810,0.14527738,0.89630379,4320000.00000000
1.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,79.10084022,85.33039948,0.14527738,0.89630379,4320000.00000000
1.50000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,87.65610160,93.88566086,0.14527738,0.89630379,4320000.00000000
2.00000000,Jaipur,JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,96.21136299,102.44092224,0.14527738,0.89630379,4320000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,63.49883560,69.72839485,0.14353271,0.89630379,4320000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,73.30520013,79.53475939,0.14353271,0.89630379,4320000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,83.11156466,89.34112392,0.14353271,0.89630379,4320000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,92.91792919,99.14748845,0.14353271,0.89630379,4320000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-04|CS-11|CS-12|CS-14|CS-15,102.72429373,108.95385299,0.14353271,0.89630379,4320000.00000000
0.00000000,Jaipur,JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-14|CS-15,68.06110576,74.29066501,0.24907565,0.78373047,4320000.00000000
0.50000000,Jaipur,JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-14|CS-15,76.53071070,82.76026996,0.24907565,0.78373047,4320000.00000000
1.00000000,Jaipur,JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-14|CS-15,85.00031564,91.22987490,0.24907565,0.78373047,4320000.00000000
1.50000000,Jaipur,JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-14|CS-15,93.46992058,99.69947984,0.24907565,0.78373047,4320000.00000000
2.00000000,Jaipur,JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-14|CS-15,101.93952552,108.16908478,0.24907565,0.78373047,4320000.00000000
0.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-14|CS-15,69.56215648,75.79171574,0.24729814,0.78373047,4320000.00000000
0.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-14|CS-15,79.28286457,85.51242383,0.24729814,0.78373047,4320000.00000000
1.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-14|CS-15,89.00357267,95.23313193,0.24729814,0.78373047,4320000.00000000
1.50000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-14|CS-15,98.72428076,104.95384002,0.24729814,0.78373047,4320000.00000000
2.00000000,Jaipur,JAI-01|JAI-02|JAI-03|JAI-05|CS-11|CS-12|CS-14|CS-15,108.44498885,114.67454811,0.24729814,0.78373047,4320000.00000000
0.00000000,Jaipur,JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-14|CS-15,66.41564052,72.64519978,0.22686860,0.79473602,4320000.00000000
0.50000000,Jaipur,JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-14|CS-15,74.83333247,81.06289173,0.22686860,0.79473602,4320000.00000000
1.00000000,Jaipur,JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-14|CS-15,83.25102442,89.48058368,0.22686860,0.79473602,4320000.00000000
1.50000000,Jaipur,JAI-03|JAI-04|JAI-05|CS-11|CS-12|CS-14|CS-15,91.66871637,97.89827563,0.22686860,0.79473602,4320000.00000000
