order_id,city,assigned_facility,assignment_distance_km,assigned_radius_km,expected_breach_prob,after_coverage,assigned_month_orders,after_fixed_cost_per_order,after_variable_cost_inr,after_cost_to_serve_inr
ORD0169105,Jaipur,CS-11,0.500233,3.500000,0.007854,1,3532,29.133635,33.737267,62.870902
ORD0169111,Jaipur,JAI-05,4.199206,2.500000,0.816462,0,2961,23.269166,83.888290,107.157456
ORD0169117,Jaipur,JAI-02,1.417069,4.000000,0.036633,1,3298,23.802304,41.018466,64.820770
ORD0169119,Jaipur,JAI-02,1.287116,4.000000,0.029543,1,3298,23.802304,39.896102,63.698406
ORD0169130,Jaipur,CS-11,0.360781,3.500000,0.006197,1,3532,29.133635,32.711372,61.845008
ORD0169132,Jaipur,JAI-01,1.111059,3.500000,0.022026,1,2434,33.566146,38.438187,72.004333
ORD0169137,Jaipur,JAI-02,1.239276,4.000000,0.027283,1,3298,23.802304,39.493433,63.295738
ORD0169147,Jaipur,CS-11,3.846806,3.500000,0.708760,0,3532,29.133635,78.190440,107.324076
ORD0169148,Jaipur,JAI-01,0.287765,3.500000,0.005473,1,2434,33.566146,32.178544,65.744690
ORD0169160,Jaipur,CS-11,0.924711,3.500000,0.016107,1,3532,29.133635,36.956199,66.089834
ORD0169165,Jaipur,JAI-02,5.186542,4.000000,0.960172,0,3298,23.802304,95.110939,118.913244
ORD0169180,Jaipur,JAI-04,1.589236,4.000000,0.048577,1,2908,25.447043,42.581973,68.029016
ORD0169186,Jaipur,JAI-03,1.736762,3.000000,0.061671,1,4362,19.761577,44.007467,63.769044
ORD0169188,Jaipur,JAI-04,1.306278,4.000000,0.030498,1,2908,25.447043,40.058882,65.505924
ORD0169189,Jaipur,JAI-05,1.092301,2.500000,0.021345,1,2961,23.269166,38.286445,61.555611
ORD0169191,Jaipur,JAI-02,1.346006,4.000000,0.032574,1,3298,23.802304,40.399260,64.201564
ORD0169194,Jaipur,JAI-03,2.588692,3.000000,0.220272,1,4362,19.761577,54.729005,74.490582
ORD0169198,Jaipur,JAI-01,0.967891,3.500000,0.017322,1,2434,33.566146,37.294884,70.861030
ORD0169203,Jaipur,JAI-04,3.884079,4.000000,0.721752,1,2908,25.447043,78.841113,104.288155
ORD0169206,Jaipur,JAI-02,0.742957,4.000000,0.011852,1,3298,23.802304,35.556256,59.358561
ORD0169207,Jaipur,CS-11,1.397839,3.500000,0.035489,1,3532,29.133635,40.849538,69.983173
ORD0169209,Jaipur,JAI-01,0.409353,3.500000,0.006731,1,2434,33.566146,33.067383,66.633530
ORD0169212,Jaipur,CS-11,1.162328,3.500000,0.023997,1,3532,29.133635,38.856222,67.989858
ORD0169224,Jaipur,JAI-05,5.357521,2.500000,0.969973,0,2961,23.269166,96.601851,119.871017
ORD0169225,Jaipur,JAI-03,0.982468,3.000000,0.017751,1,4362,19.761577,37.409818,57.171396
ORD0169226,Jaipur,JAI-02,3.723969,4.000000,0.663541,1,3298,23.802304,75.974028,99.776332
ORD0169235,Jaipur,JAI-03,1.451717,3.000000,0.038784,1,4362,19.761577,41.325542,61.087119
ORD0169237,Jaipur,CS-11,1.305154,3.500000,0.030441,1,3532,29.133635,40.049305,69.182940
ORD0169251,Jaipur,JAI-02,0.856207,4.000000,0.014351,1,3298,23.802304,36.423972,60.226277
ORD0169254,Jaipur,CS-11,1.163804,3.500000,0.024057,1,3532,29.133635,38.868325,68.001960
ORD0169258,Jaipur,JAI-05,3.721477,2.500000,0.662588,0,2961,23.269166,75.927989,99.197155
ORD0169261,Jaipur,JAI-04,1.232950,4.000000,0.026998,1,2908,25.447043,39.440577,64.887620
ORD0169263,Jaipur,CS-11,0.232577,3.500000,0.004982,1,3532,29.133635,31.777500,60.911135
ORD0169272,Jaipur,JAI-05,1.129444,2.500000,0.022714,1,2961,23.269166,38.587523,61.856689
ORD0169274,Jaipur,JAI-02,5.005421,4.000000,0.946471,0,3298,23.802304,93.432076,117.234380
ORD0169283,Jaipur,JAI-04,0.753509,4.000000,0.012065,1,2908,25.447043,35.636523,61.083566
ORD0169291,Jaipur,JAI-03,0.197712,3.000000,0.004695,1,4362,19.761577,31.524826,51.286403
ORD0169293,Jaipur,JAI-03,1.504629,3.000000,0.042305,1,4362,19.761577,41.801563,61.563140
ORD0169296,Jaipur,JAI-03,1.352168,3.000000,0.032908,1,4362,19.761577,40.452416,60.213993
ORD0169299,Jaipur,JAI-02,0.840693,4.000000,0.013980,1,3298,23.802304,36.304255,60.106560
ORD0169305,Jaipur,JAI-02,6.256512,4.000000,0.993399,0,3298,23.802304,103.597558,127.399863
ORD0169309,Jaipur,JAI-01,0.940589,3.500000,0.016544,1,2434,33.566146,37.080436,70.646582
ORD0169320,Jaipur,JAI-03,1.840863,3.000000,0.072824,1,4362,19.761577,45.070747,64.832324
ORD0169321,Jaipur,JAI-05,5.205978,2.500000,0.961424,0,2961,23.269166,95.284576,118.553742
ORD0169324,Jaipur,JAI-04,1.178711,4.000000,0.024663,1,2908,25.447043,38.990873,64.437915
ORD0169331,Jaipur,JAI-02,4.496595,4.000000,0.880963,0,3298,23.802304,87.905061,111.707365
ORD0169333,Jaipur,CS-11,0.552304,3.500000,0.008580,1,3532,29.133635,34.123539,63.257175
ORD0169346,Jaipur,JAI-03,1.334059,3.000000,0.031936,1,4362,19.761577,40.296482,60.058059
ORD0169357,Jaipur,JAI-03,1.874496,3.000000,0.076807,1,4362,19.761577,45.425692,65.187269
ORD0169365,Jaipur,JAI-03,1.761852,3.000000,0.064203,1,4362,19.761577,44.259065,64.020642
ORD0169372,Jaipur,JAI-01,1.849153,3.500000,0.073788,1,2434,33.566146,45.157701,78.723847
ORD0169377,Jaipur,JAI-05,5.114095,2.500000,0.955149,0,2961,23.269166,94.453138,117.722304
ORD0169381,Jaipur,JAI-01,1.598683,3.500000,0.049330,1,2434,33.566146,42.670690,76.236837
ORD0169384,Jaipur,JAI-04,1.540734,4.000000,0.044881,1,2908,25.447043,42.131568,67.578610
ORD0169387,Jaipur,CS-11,1.013532,3.500000,0.018703,1,3532,29.133635,37.655804,66.789439
ORD0169391,Jaipur,CS-11,4.451460,3.500000,0.872620,0,3532,29.133635,87.338818,116.472453
ORD0169394,Jaipur,JAI-03,0.374749,3.000000,0.006346,1,4362,19.761577,32.813619,52.575196
ORD0169406,Jaipur,JAI-03,1.291967,3.000000,0.029782,1,4362,19.761577,39.937222,59.698799
ORD0169408,Jaipur,JAI-02,6.480764,4.000000,0.995494,0,3298,23.802304,105.230162,129.032466
ORD0169412,Jaipur,JAI-01,1.717544,3.500000,0.059795,1,2434,33.566146,43.816651,77.382797
ORD0169413,Jaipur,CS-11,2.535459,3.500000,0.205022,1,3532,29.133635,53.898864,83.032499
ORD0169421,Jaipur,JAI-03,2.497227,3.000000,0.194562,1,4362,19.761577,53.317434,73.079012
ORD0169428,Jaipur,JAI-01,1.460790,3.500000,0.039367,1,2434,33.566146,41.406554,74.972700
ORD0169441,Jaipur,JAI-02,0.873630,4.000000,0.014779,1,3298,23.802304,36.558775,60.361079
ORD0169444,Jaipur,JAI-02,0.459555,4.000000,0.007330,1,3298,23.802304,33.436783,57.239087
ORD0169447,Jaipur,JAI-03,1.584421,3.000000,0.048198,1,4362,19.761577,42.536883,62.298460
ORD0169449,Jaipur,CS-11,0.570890,3.500000,0.008855,1,3532,29.133635,34.261883,63.395518
ORD0169450,Jaipur,CS-11,1.319119,3.500000,0.031154,1,3532,29.133635,40.168469,69.302105
ORD0169453,Jaipur,CS-11,1.202776,3.500000,0.025674,1,3532,29.133635,39.189640,68.323276
ORD0169455,Jaipur,JAI-02,5.633168,4.000000,0.981053,0,3298,23.802304,98.863777,122.666082
ORD0169460,Jaipur,JAI-02,0.881705,4.000000,0.014981,1,3298,23.802304,36.621380,60.423685
ORD0169463,Jaipur,JAI-03,2.039890,3.000000,0.099442,1,4362,19.761577,47.262497,67.024074
ORD0169467,Jaipur,JAI-02,1.468298,4.000000,0.039856,1,3298,23.802304,41.473775,65.276080
ORD0169472,Jaipur,CS-11,0.925379,3.500000,0.016126,1,3532,29.133635,36.961418,66.095053
ORD0169476,Jaipur,CS-11,2.942276,3.500000,0.340994,1,3532,29.133635,60.825736,89.959371
ORD0169477,Jaipur,JAI-01,1.738666,3.500000,0.061860,1,2434,33.566146,44.026455,77.592602
ORD0169484,Jaipur,JAI-02,3.974291,4.000000,0.751678,1,3298,23.802304,80.370366,104.172670
ORD0169485,Jaipur,JAI-04,1.043686,4.000000,0.019674,1,2908,25.447043,37.896021,63.343064
ORD0169490,Jaipur,JAI-01,0.544342,3.500000,0.008465,1,2434,33.566146,34.064350,67.630496
ORD0169491,Jaipur,JAI-02,1.298688,4.000000,0.030116,1,3298,23.802304,39.994295,63.796599
ORD0169498,Jaipur,JAI-04,1.295173,4.000000,0.029941,1,2908,25.447043,39.964432,65.411475
ORD0169500,Jaipur,JAI-03,1.242874,3.000000,0.027447,1,4362,19.761577,39.523538,59.285115
ORD0169513,Jaipur,CS-11,1.357500,3.500000,0.033200,1,3532,29.133635,40.498489,69.632124
ORD0169519,Jaipur,JAI-03,1.036015,3.000000,0.019422,1,4362,19.761577,37.834775,57.596352
ORD0169520,Jaipur,JAI-02,0.939186,4.000000,0.016505,1,3298,23.802304,37.069450,60.871755
ORD0169521,Jaipur,JAI-02,1.128883,4.000000,0.022693,1,3298,23.802304,38.582962,62.385266
ORD0169522,Jaipur,JAI-03,2.569424,3.000000,0.214660,1,4362,19.761577,54.425767,74.187344
ORD0169524,Jaipur,JAI-03,2.728094,3.000000,0.263963,1,4362,19.761577,57.015539,76.777116
ORD0169526,Jaipur,CS-11,3.257800,3.500000,0.470334,1,3532,29.133635,66.914618,96.048254
ORD0169530,Jaipur,CS-11,0.658693,3.500000,0.010276,1,3532,29.133635,34.919144,64.052779
ORD0169533,Jaipur,CS-11,1.048692,3.500000,0.019840,1,3532,29.133635,37.936040,67.069675
ORD0169538,Jaipur,JAI-05,1.310240,2.500000,0.030699,1,2961,23.269166,40.092648,63.361814
ORD0169539,Jaipur,JAI-03,0.546640,3.000000,0.008498,1,4362,19.761577,34.081426,53.843004
ORD0169542,Jaipur,CS-11,1.068833,3.500000,0.020521,1,3532,29.133635,38.097472,67.231107
ORD0169549,Jaipur,JAI-05,0.260527,2.500000,0.005225,1,2961,23.269166,31.980435,55.249601
ORD0169557,Jaipur,JAI-01,0.635134,3.500000,0.009874,1,2434,33.566146,34.742173,68.308319
ORD0169567,Jaipur,JAI-05,1.864962,2.500000,0.075658,1,2961,23.269166,45.324487,68.593653
ORD0169568,Jaipur,JAI-03,1.548472,3.000000,0.045452,1,4362,19.761577,42.202874,61.964451
ORD0169569,Jaipur,JAI-03,2.617911,3.000000,0.228982,1,4362,19.761577,55.194839,74.956417
ORD0169575,Jaipur,JAI-05,1.570503,2.500000,0.047117,1,2961,23.269166,42.407025,65.676191
ORD0169580,Jaipur,JAI-04,1.610337,4.000000,0.050274,1,2908,25.447043,42.780585,68.227627
ORD0169582,Jaipur,JAI-05,1.427247,2.500000,0.037253,1,2961,23.269166,41.108308,64.377474
ORD0169587,Jaipur,JAI-04,1.575349,4.000000,0.047490,1,2908,25.447043,42.452159,67.899201
ORD0169613,Jaipur,JAI-04,1.257861,4.000000,0.028141,1,2908,25.447043,39.649245,65.096287
ORD0169616,Jaipur,JAI-04,1.843235,4.000000,0.073098,1,2908,25.447043,45.095588,70.542631
ORD0169618,Jaipur,JAI-02,6.270669,4.000000,0.993556,0,3298,23.802304,103.701373,127.503677
ORD0169620,Jaipur,JAI-04,0.594943,4.000000,0.009224,1,2908,25.447043,34.441321,59.888364
ORD0169623,Jaipur,JAI-03,0.957998,3.000000,0.017036,1,4362,19.761577,37.217057,56.978634
ORD0169624,Jaipur,JAI-03,1.349912,3.000000,0.032785,1,4362,19.761577,40.432945,60.194522
ORD0169632,Jaipur,CS-11,4.620646,3.500000,0.901492,0,3532,29.133635,89.389286,118.522921
ORD0169636,Jaipur,JAI-04,1.448885,4.000000,0.038604,1,2908,25.447043,41.300315,66.747358
ORD0169639,Jaipur,JAI-03,1.792794,3.000000,0.067460,1,4362,19.761577,44.573355,64.334933
ORD0169644,Jaipur,JAI-02,1.556749,4.000000,0.046071,1,3298,23.802304,42.279374,66.081678
ORD0169652,Jaipur,JAI-01,0.834482,3.500000,0.013834,1,2434,33.566146,36.256402,69.822549
ORD0169653,Jaipur,JAI-02,4.204077,4.000000,0.817708,0,3298,23.802304,83.959769,107.762073
ORD0169655,Jaipur,JAI-03,1.212297,3.000000,0.026084,1,4362,19.761577,39.268613,59.030191
ORD0169666,Jaipur,JAI-05,0.470405,2.500000,0.007466,1,2961,23.269166,33.516827,56.785993
ORD0169667,Jaipur,JAI-03,2.159688,3.000000,0.119372,1,4362,19.761577,48.698985,68.460562
ORD0169670,Jaipur,JAI-03,1.179211,3.000000,0.024684,1,4362,19.761577,38.994988,58.756565
ORD0169676,Jaipur,JAI-03,1.708280,3.000000,0.058909,1,4362,19.761577,43.725245,63.486823
ORD0169686,Jaipur,JAI-03,0.975841,3.000000,0.017555,1,4362,19.761577,37.357530,57.119107
ORD0169697,Jaipur,JAI-05,3.886907,2.500000,0.722723,0,2961,23.269166,78.890034,102.159200
ORD0169701,Jaipur,JAI-04,1.491029,4.000000,0.041372,1,2908,25.447043,41.678366,67.125409
ORD0169704,Jaipur,CS-11,1.180693,3.500000,0.024745,1,3532,29.133635,39.007197,68.140832
ORD0169708,Jaipur,CS-11,0.063756,3.500000,0.003736,1,3532,29.133635,30.558385,59.692020
ORD0169713,Jaipur,JAI-02,0.950248,4.000000,0.016815,1,3298,23.802304,37.156184,60.958488
ORD0169717,Jaipur,JAI-02,3.637132,4.000000,0.629595,1,3298,23.802304,74.347784,98.150089
ORD0169719,Jaipur,JAI-02,4.671712,4.000000,0.908986,0,3298,23.802304,89.971577,113.773882
ORD0169720,Jaipur,JAI-05,0.112125,2.500000,0.004058,1,2961,23.269166,30.906605,54.175771
ORD0169724,Jaipur,JAI-01,0.663106,3.500000,0.010354,1,2434,33.566146,34.952348,68.518494
ORD0169728,Jaipur,JAI-03,1.527598,3.000000,0.043927,1,4362,19.761577,42.010998,61.772576
ORD0169748,Jaipur,JAI-02,1.444881,4.000000,0.038350,1,3298,23.802304,41.264681,65.066985
ORD0169756,Jaipur,JAI-04,1.330928,4.000000,0.031770,1,2908,25.447043,40.269604,65.716647
ORD0169757,Jaipur,JAI-02,1.577846,4.000000,0.047684,1,3298,23.802304,42.475444,66.277749
ORD0169761,Jaipur,JAI-02,1.143486,4.000000,0.023254,1,3298,23.802304,38.702010,62.504314
ORD0169764,Jaipur,JAI-02,4.879533,4.000000,0.934443,0,3298,23.802304,92.190036,115.992341
ORD0169767,Jaipur,CS-11,2.233258,3.500000,0.133257,1,3532,29.133635,49.630529,78.764164
ORD0169783,Jaipur,JAI-03,1.253627,3.000000,0.027943,1,4362,19.761577,39.613677,59.375255
ORD0169808,Jaipur,JAI-05,1.364184,2.500000,0.033569,1,2961,23.269166,40.556350,63.825516
ORD0169810,Jaipur,JAI-04,1.322015,4.000000,0.031304,1,2908,25.447043,40.193242,65.640285
ORD0169822,Jaipur,JAI-03,0.495846,3.000000,0.007796,1,4362,19.761577,33.704808,53.466385
ORD0169824,Jaipur,JAI-03,2.061248,3.000000,0.102764,1,4362,19.761577,47.511660,67.273237
ORD0169827,Jaipur,JAI-04,0.858489,4.000000,0.014406,1,2908,25.447043,36.441608,61.888651
ORD0169836,Jaipur,JAI-02,1.382291,4.000000,0.034589,1,3298,23.802304,40.713704,64.516009
ORD0169838,Jaipur,JAI-03,0.706927,3.000000,0.011151,1,4362,19.761577,35.283019,55.044596
ORD0169840,Jaipur,CS-11,3.002069,3.500000,0.364352,1,3532,29.133635,61.945039,91.078674
ORD0169850,Jaipur,CS-11,1.520089,3.500000,0.043390,1,3532,29.133635,41.942333,71.075968
ORD0169851,Jaipur,JAI-03,0.562160,3.000000,0.008725,1,4362,19.761577,34.196870,53.958447
ORD0169860,Jaipur,CS-11,0.323604,3.500000,0.005817,1,3532,29.133635,32.439744,61.573379
ORD0169862,Jaipur,JAI-01,1.221735,3.500000,0.026498,1,2434,33.566146,39.347086,72.913232
ORD0169877,Jaipur,JAI-02,4.520908,4.000000,0.885258,0,3298,23.802304,88.204107,112.006412
ORD0169880,Jaipur,JAI-05,5.921172,2.500000,0.988341,0,2961,23.269166,101.098439,124.367605
ORD0169881,Jaipur,JAI-03,1.285082,3.000000,0.029443,1,4362,19.761577,39.878868,59.640445
ORD0169890,Jaipur,JAI-04,1.389832,4.000000,0.035023,1,2908,25.447043,40.779500,66.226543
ORD0169891,Jaipur,JAI-03,2.217487,3.000000,0.130170,1,4362,19.761577,49.427509,69.189086
ORD0169896,Jaipur,CS-11,0.309668,3.500000,0.005681,1,3532,29.133635,32.338097,61.471733
ORD0169897,Jaipur,JAI-04,0.665359,4.000000,0.010393,1,2908,25.447043,34.969310,60.416352
ORD0169904,Jaipur,CS-11,0.372081,3.500000,0.006317,1,3532,29.133635,32.794080,61.927715
ORD0169915,Jaipur,JAI-05,1.368996,2.500000,0.033837,1,2961,23.269166,40.598084,63.867249
ORD0169918,Jaipur,JAI-04,1.098706,4.000000,0.021575,1,2908,25.447043,38.338187,63.785230
ORD0169920,Jaipur,CS-11,0.834876,3.500000,0.013843,1,3532,29.133635,36.259437,65.393073
ORD0169921,Jaipur,JAI-04,1.446435,4.000000,0.038449,1,2908,25.447043,41.278505,66.725548
ORD0169922,Jaipur,JAI-05,3.487174,2.500000,0.568027,0,2961,23.269166,71.451021,94.720187
ORD0169923,Jaipur,JAI-05,0.360140,2.500000,0.006190,1,2961,23.269166,32.706687,55.975853
ORD0169924,Jaipur,JAI-02,6.150465,4.000000,0.992096,0,3298,23.802304,102.816131,126.618435
ORD0169929,Jaipur,JAI-05,5.175039,2.500000,0.959412,0,2961,23.269166,95.007628,118.276793
ORD0169943,Jaipur,JAI-03,4.129258,3.000000,0.797837,0,4362,19.761577,82.839910,102.601488
ORD0169951,Jaipur,JAI-01,0.782539,3.500000,0.012672,1,2434,33.566146,35.857944,69.424090
ORD0169953,Jaipur,JAI-05,3.767770,2.500000,0.680069,0,2961,23.269166,76.776451,100.045617
ORD0169964,Jaipur,JAI-03,0.819997,3.000000,0.013500,1,4362,19.761577,36.144979,55.906556
ORD0169976,Jaipur,JAI-05,3.771632,2.500000,0.681505,0,2961,23.269166,76.846582,100.115748
ORD0169979,Jaipur,JAI-03,2.208140,3.000000,0.128369,1,4362,19.761577,49.308065,69.069643
ORD0169980,Jaipur,JAI-03,2.984424,3.000000,0.357386,1,4362,19.761577,61.612559,81.374136
ORD0169984,Jaipur,JAI-03,2.170371,3.000000,0.121308,1,4362,19.761577,48.831842,68.593419
ORD0169993,Jaipur,JAI-03,1.473408,3.000000,0.040192,1,4362,19.761577,41.519624,61.281201
ORD0170004,Jaipur,JAI-03,0.485889,3.000000,0.007665,1,4362,19.761577,33.631186,53.392763
ORD0170008,Jaipur,JAI-05,1.751415,2.500000,0.063138,1,2961,23.269166,44.154055,67.423221
ORD0170009,Jaipur,JAI-04,0.970138,4.000000,0.017387,1,2908,25.447043,37.312579,62.759622
ORD0170011,Jaipur,JAI-02,0.698318,4.000000,0.010990,1,3298,23.802304,35.217922,59.020226
ORD0170012,Jaipur,CS-11,2.379590,3.500000,0.164930,1,3532,29.133635,51.605040,80.738676
ORD0170014,Jaipur,JAI-03,0.571842,3.000000,0.008870,1,4362,19.761577,34.268982,54.030559
ORD0170018,Jaipur,JAI-01,0.670684,3.500000,0.010487,1,2434,33.566146,35.009410,68.575557
ORD0170023,Jaipur,JAI-01,0.693631,3.500000,0.010903,1,2434,33.566146,35.182506,68.748653
ORD0170028,Jaipur,JAI-04,4.513039,4.000000,0.883883,0,2908,25.447043,88.107768,113.554811
ORD0170034,Jaipur,JAI-03,1.201972,3.000000,0.025639,1,4362,19.761577,39.182979,58.944556
ORD0170035,Jaipur,JAI-02,0.177787,4.000000,0.004538,1,3298,23.802304,31.380654,55.182958
ORD0170038,Jaipur,JAI-05,1.659115,2.500000,0.054413,1,2961,23.269166,43.246207,66.515372
ORD0170045,Jaipur,CS-11,3.808143,3.500000,0.694913,0,3532,29.133635,77.504403,106.638038
ORD0170054,Jaipur,JAI-01,0.831996,3.500000,0.013776,1,2434,33.566146,36.237260,69.803406
ORD0170066,Jaipur,CS-11,0.654898,3.500000,0.010211,1,3532,29.133635,34.890602,64.024237
ORD0170068,Jaipur,JAI-03,1.350128,3.000000,0.032797,1,4362,19.761577,40.434810,60.196387
ORD0170070,Jaipur,JAI-01,0.479635,3.500000,0.007584,1,2434,33.566146,33.584979,67.151125
ORD0170072,Jaipur,JAI-03,2.385542,3.000000,0.166338,1,4362,19.761577,51.688942,71.450519
ORD0170074,Jaipur,JAI-05,4.104274,2.500000,0.790851,0,2961,23.269166,82.455455,105.724620
ORD0170082,Jaipur,JAI-02,0.794278,4.000000,0.012926,1,3298,23.802304,35.947733,59.750038
ORD0170083,Jaipur,JAI-04,1.914861,4.000000,0.081852,1,2908,25.447043,45.859589,71.306632
ORD0170097,Jaipur,JAI-03,1.295315,3.000000,0.029948,1,4362,19.761577,39.965639,59.727217
ORD0170099,Jaipur,JAI-03,0.738940,3.000000,0.011772,1,4362,19.761577,35.525736,55.287314
ORD0170102,Jaipur,JAI-03,1.582591,3.000000,0.048054,1,4362,19.761577,42.519768,62.281345
ORD0170105,Jaipur,JAI-03,1.911191,3.000000,0.081381,1,4362,19.761577,45.819777,65.581354
ORD0170113,Jaipur,JAI-04,4.572115,4.000000,0.893865,0,2908,25.447043,88.820764,114.267807
ORD0170122,Jaipur,CS-11,2.973552,3.500000,0.353124,1,3532,29.133635,61.408580,90.542216
ORD0170125,Jaipur,JAI-05,1.196985,2.500000,0.025427,1,2961,23.269166,39.141699,62.410865
ORD0170130,Jaipur,JAI-03,2.832373,3.000000,0.300066,1,4362,19.761577,58.828582,78.590159
ORD0170132,Jaipur,CS-11,1.323837,3.500000,0.031399,1,3532,29.133635,40.208835,69.342470
ORD0170133,Jaipur,JAI-04,0.290052,4.000000,0.005494,1,2908,25.447043,32.195193,57.642236
ORD0170135,Jaipur,JAI-03,1.237136,3.000000,0.027186,1,4362,19.761577,39.475544,59.237121
ORD0170136,Jaipur,JAI-05,0.568478,2.500000,0.008819,1,2961,23.269166,34.243921,57.513087
ORD0170140,Jaipur,CS-11,0.601702,3.500000,0.009330,1,3532,29.133635,34.491820,63.625455
ORD0170144,Jaipur,JAI-01,0.706925,3.500000,0.011151,1,2434,33.566146,35.283005,68.849151
ORD0170145,Jaipur,JAI-03,2.253957,3.000000,0.137403,1,4362,19.761577,49.899784,69.661362
ORD0170152,Jaipur,JAI-05,4.679151,2.500000,0.910034,0,2961,23.269166,90.055082,113.324248
ORD0170162,Jaipur,JAI-02,5.701179,4.000000,0.983100,0,3298,23.802304,99.401255,123.203560
ORD0170167,Jaipur,CS-11,0.531320,3.500000,0.008280,1,3532,29.133635,33.967646,63.101281
ORD0170171,Jaipur,CS-11,1.134778,3.500000,0.022917,1,3532,29.133635,38.630970,67.764606
ORD0170177,Jaipur,JAI-05,1.461898,2.500000,0.039439,1,2961,23.269166,41.416455,64.685621
ORD0170188,Jaipur,JAI-05,6.385726,2.500000,0.994702,0,2961,23.269166,104.541142,127.810308
ORD0170203,Jaipur,JAI-04,1.374660,4.000000,0.034155,1,2908,25.447043,40.647288,66.094331
ORD0170208,Jaipur,CS-11,1.085765,3.500000,0.021112,1,3532,29.133635,38.233718,67.367353
ORD0170214,Jaipur,JAI-03,2.560442,3.000000,0.212080,1,4362,19.761577,54.285487,74.047064
ORD0170217,Jaipur,JAI-03,1.287972,3.000000,0.029585,1,4362,19.761577,39.903350,59.664927
ORD0170219,Jaipur,JAI-05,0.431811,2.500000,0.006992,1,2961,23.269166,33.232454,56.501619
ORD0170229,Jaipur,JAI-03,2.529783,3.000000,0.203443,1,4362,19.761577,53.811771,73.573348
ORD0170231,Jaipur,JAI-05,1.308764,2.500000,0.030624,1,2961,23.269166,40.080067,63.349233
ORD0170236,Jaipur,CS-11,0.966047,3.500000,0.017268,1,3532,29.133635,37.280369,66.414004
ORD0170239,Jaipur,JAI-01,1.281566,3.500000,0.029272,1,2434,33.566146,39.849110,73.415256
ORD0170241,Jaipur,JAI-03,1.565706,3.000000,0.046749,1,4362,19.761577,42.362421,62.123998
ORD0170251,Jaipur,JAI-02,0.221285,4.000000,0.004887,1,3298,23.802304,31.695611,55.497915
ORD0170252,Jaipur,JAI-03,2.052824,3.000000,0.101442,1,4362,19.761577,47.413040,67.174617
ORD0170254,Jaipur,CS-11,0.701580,3.500000,0.011051,1,3532,29.133635,35.242579,64.376214
ORD0170256,Jaipur,JAI-03,2.453071,3.000000,0.182990,1,4362,19.761577,52.661209,72.422786
ORD0170258,Jaipur,JAI-01,1.531664,3.500000,0.044220,1,2434,33.566146,42.048254,75.614400
ORD0170259,Jaipur,JAI-04,0.734195,4.000000,0.011678,1,2908,25.447043,35.489697,60.936740
ORD0170263,Jaipur,JAI-04,0.991975,4.000000,0.018037,1,2908,25.447043,37.484945,62.931987
ORD0170269,Jaipur,JAI-05,3.301006,2.500000,0.488790,0,2961,23.269166,67.770736,91.039902
ORD0170276,Jaipur,JAI-03,1.660456,3.000000,0.054532,1,4362,19.761577,43.259147,63.020725
ORD0170279,Jaipur,JAI-03,2.914659,3.000000,0.330452,1,4362,19.761577,60.316188,80.077766
ORD0170289,Jaipur,JAI-02,4.802148,4.000000,0.925847,0,3298,23.802304,91.390448,115.192752
ORD0170296,Jaipur,JAI-04,0.600261,4.000000,0.009308,1,2908,25.447043,34.481056,59.928099
ORD0170302,Jaipur,JAI-04,0.391872,4.000000,0.006533,1,2908,25.447043,32.939109,58.386152
ORD0170307,Jaipur,JAI-03,0.419813,3.000000,0.006851,1,4362,19.761577,33.144230,52.905807
ORD0170318,Jaipur,JAI-03,1.905219,3.000000,0.080620,1,4362,19.761577,45.755143,65.516721
ORD0170319,Jaipur,JAI-03,0.738000,3.000000,0.011753,1,4362,19.761577,35.518592,55.280169
ORD0170320,Jaipur,JAI-02,1.276125,4.000000,0.029008,1,3298,23.802304,39.803119,63.605424
ORD0170326,Jaipur,JAI-02,0.508889,4.000000,0.007971,1,3298,23.802304,33.801344,57.603648
ORD0170327,Jaipur,JAI-05,4.188766,2.500000,0.813769,0,2961,23.269166,83.734421,107.003587
ORD0170329,Jaipur,JAI-01,0.917173,3.500000,0.015904,1,2434,33.566146,36.897337,70.463483
ORD0170334,Jaipur,JAI-01,0.557504,3.500000,0.008656,1,2434,33.566146,34.162222,67.728368
ORD0170356,Jaipur,JAI-04,1.399122,4.000000,0.035564,1,2908,25.447043,40.860772,66.307815
ORD0170357,Jaipur,JAI-04,4.828996,4.000000,0.928941,0,2908,25.447043,91.671201,117.118244
ORD0170361,Jaipur,JAI-04,1.481420,4.000000,0.040725,1,2908,25.447043,41.591680,67.038722
ORD0170362,Jaipur,JAI-04,1.202473,4.000000,0.025661,1,2908,25.447043,39.187130,64.634173
ORD0170363,Jaipur,JAI-05,1.833638,2.500000,0.071993,1,2961,23.269166,44.995254,68.264419
ORD0170368,Jaipur,JAI-03,1.303932,3.000000,0.030379,1,4362,19.761577,40.038906,59.800483
ORD0170375,Jaipur,CS-11,0.865079,3.500000,0.014567,1,3532,29.133635,36.492572,65.626207
ORD0170377,Jaipur,JAI-02,0.321656,4.000000,0.005798,1,3298,23.802304,32.425530,56.227834
ORD0170381,Jaipur,JAI-05,1.489400,2.500000,0.041262,1,2961,23.269166,41.663647,64.932813
ORD0170382,Jaipur,JAI-04,1.168635,4.000000,0.024252,1,2908,25.447043,38.907996,64.355039
